gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4824513906,1,13,2,0,5,6,3,1,1,0,0,16837,7.0,18384,214,60,1257,1483,27.4,1683.7,14,0,1,6,5,7,0,0,0,0,15580,6.8,16901,190,33,-1257,-1483,22.3,1558.0
4824477911,0,14,0,1,8,11,2,0,0,0,0,17694,6.6,17339,181,48,-822,-851,22.9,1769.4,11,0,0,11,8,5,0,0,0,0,18516,7.0,18190,197,52,822,851,24.9,1851.6
4822787234,1,14,1,1,18,12,45,0,0,0,1,34965,10.4,36135,127,0,2921,2075,12.7,3496.5,12,0,0,12,18,15,0,0,0,0,32044,10.0,34060,77,0,-2921,-2075,7.7,3204.4
4822772208,0,9,1,0,11,27,29,0,0,0,0,30305,10.2,33247,58,59,-7842,-6457,11.7,3030.5,35,0,1,27,11,72,0,0,0,0,38147,11.2,39704,65,51,7842,6457,11.6,3814.7
4822728117,0,11,2,0,1,3,3,0,0,0,0,14388,7.0,18174,223,48,-1963,-768,27.1,1438.8,12,6,1,3,1,3,2,1,1,0,16351,7.0,18942,272,60,1963,768,33.2,1635.1
4822694621,1,11,3,0,5,5,5,0,0,0,0,16250,6.6,17183,191,48,160,177,23.9,1625.0,18,2,1,5,5,9,1,1,0,0,16090,6.8,17006,181,62,-160,-177,24.3,1609.0
4846281563,0,20,3,0,6,3,3,0,0,0,0,16053,7.2,19123,220,56,941,1530,27.6,1605.3,13,3,1,3,6,3,0,0,0,0,15112,6.8,17593,220,60,-941,-1530,28.0,1511.2
4846263753,1,14,2,1,5,0,5,1,1,0,0,15980,7.2,18454,212,56,2723,2075,26.8,1598.0,8,1,0,0,5,0,0,0,0,0,13257,6.6,16379,206,48,-2723,-2075,25.4,1325.7
4840541932,1,25,0,1,28,21,63,0,0,0,1,39072,11.2,40421,125,0,3270,726,12.5,3907.2,49,19,0,21,28,45,0,0,0,0,35802,11.2,39695,85,0,-3270,-726,8.5,3580.2
4809547719,0,40,0,1,7,8,5,1,0,1,0,17315,6.8,17504,218,45,-770,-1518,26.3,1731.5,31,0,0,8,7,7,0,0,0,0,18085,7.4,19022,191,50,770,1518,24.1,1808.5
4808258300,0,15,2,1,8,10,4,0,0,0,0,17265,7.0,18419,182,64,-331,1258,24.6,1726.5,12,1,0,10,8,9,0,0,0,0,17596,6.8,17161,185,43,331,-1258,22.8,1759.6
4808232770,1,17,2,1,9,5,3,2,1,1,0,18192,7.0,17969,201,64,1648,17,26.5,1819.2,22,0,0,5,9,8,0,0,0,0,16544,7.0,17952,196,44,-1648,-17,24.0,1654.4
4808198326,1,21,2,1,3,5,3,0,0,0,0,14819,6.6,16648,208,51,-1127,-758,25.9,1481.9,13,0,0,5,3,9,1,0,1,0,15946,7.0,17406,214,44,1127,758,25.8,1594.6
4800028818,0,0,2,1,34,17,98,0,0,0,0,40359,11.8,45850,111,0,5528,7709,11.1,4035.9,11,0,0,17,34,33,0,0,0,0,34831,11.0,38141,96,0,-5528,-7709,9.6,3483.1
4800012213,1,0,0,0,35,24,85,0,0,0,1,41363,12.2,47576,130,0,4374,6626,13.0,4136.3,2,0,1,24,35,47,0,0,0,0,36989,11.2,40950,96,0,-4374,-6626,9.6,3698.9
4794831780,0,11,0,0,0,5,0,0,0,0,0,12106,6.2,14097,165,52,-5843,-4811,21.7,1210.6,12,0,1,5,0,5,1,1,0,0,17949,7.2,18908,242,67,5843,4811,30.9,1794.9
4768822067,1,9,2,1,5,7,0,0,0,0,0,17312,7.2,20082,234,72,345,2088,30.6,1731.2,16,2,0,7,5,8,1,1,0,0,16967,7.0,17994,198,56,-345,-2088,25.4,1696.7
4768800256,1,15,4,1,9,3,10,0,0,0,0,19032,7.0,18937,244,43,2351,1690,28.7,1903.2,19,2,0,3,9,4,0,0,0,0,16681,6.6,17247,234,52,-2351,-1690,28.6,1668.1
4768774286,0,13,2,0,3,7,3,0,0,0,0,16063,6.8,17321,220,56,-2112,-1619,27.6,1606.3,19,2,1,7,3,8,1,0,1,0,18175,7.4,18940,206,48,2112,1619,25.4,1817.5
4768727458,0,85,1,0,5,3,2,2,1,1,0,16761,6.8,17878,226,60,1832,669,28.6,1676.1,102,2,1,3,5,4,0,0,0,0,14929,6.6,17209,213,52,-1832,-669,26.5,1492.9
