gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4809494522,1,20,0,1,4,5,5,1,1,0,0,15804,6.8,17098,212,60,-901,-861,27.2,1580.4,12,3,0,5,4,6,0,0,0,0,16705,7.0,17959,216,56,901,861,27.2,1670.5
4809456503,0,10,3,0,5,7,4,0,0,0,0,15216,6.6,16702,198,46,-2315,-2520,24.4,1521.6,18,1,1,7,5,2,1,1,0,0,17531,7.4,19222,227,60,2315,2520,28.7,1753.1
4808334771,1,24,1,1,6,7,2,0,0,0,0,16577,6.6,17063,202,64,-40,-762,26.6,1657.7,15,1,0,7,6,7,0,0,0,0,16617,7.0,17825,228,56,40,762,28.4,1661.7
4808269681,1,12,0,0,8,6,9,0,0,0,0,19088,7.2,18860,220,62,1152,330,28.2,1908.8,10,1,1,6,8,6,1,1,0,0,17936,7.0,18530,223,75,-1152,-330,29.8,1793.6
4808229523,0,19,0,1,7,6,8,0,0,0,0,18411,6.8,17759,208,64,413,-903,27.2,1841.1,16,0,0,6,7,6,1,1,0,0,17998,6.8,18662,227,48,-413,903,27.5,1799.8
4804445074,1,53,2,0,6,4,7,1,0,1,0,16400,7.2,18308,202,60,269,-307,26.2,1640.0,20,0,1,4,6,1,0,0,0,0,16131,7.2,18615,243,60,-269,307,30.3,1613.1
4803408001,0,9,1,0,4,14,7,0,0,0,0,14823,6.4,15340,182,35,-6187,-3307,21.7,1482.3,10,0,1,14,4,14,1,1,0,0,21010,7.0,18647,216,68,6187,3307,28.4,2101.0
4803361499,1,12,3,0,2,1,2,0,0,0,0,17190,7.0,19009,233,56,1836,722,28.9,1719.0,15,2,1,1,2,1,0,0,0,0,15354,6.8,18287,194,56,-1836,-722,25.0,1535.4
4802733618,0,13,2,1,2,5,1,0,0,0,0,15166,6.8,17647,238,59,-979,-678,29.7,1516.6,18,4,0,5,2,3,1,1,0,0,16145,7.0,18325,255,44,979,678,29.9,1614.5
4802695343,0,14,1,1,6,3,8,1,0,1,0,17109,7.0,18969,219,70,513,473,28.9,1710.9,14,2,0,3,6,3,1,1,0,0,16596,7.2,18496,216,72,-513,-473,28.8,1659.6
4802664828,1,14,1,1,9,7,8,1,1,0,0,19879,7.4,19208,261,56,2007,1818,31.7,1987.9,12,1,0,7,9,8,0,0,0,0,17872,6.8,17390,214,56,-2007,-1818,27.0,1787.2
4802428379,1,13,1,0,5,10,7,0,0,0,1,15935,6.8,16415,191,52,-4461,-3531,24.3,1593.5,11,2,1,10,5,4,0,0,0,0,20396,7.4,19946,265,64,4461,3531,32.9,2039.6
4800510609,0,13,3,0,10,2,6,1,1,0,0,17911,7.2,18763,230,60,1308,1402,29.0,1791.1,18,1,1,2,10,2,0,0,0,0,16603,6.8,17361,194,63,-1308,-1402,25.7,1660.3
4800360065,1,25,0,1,10,9,12,0,0,0,0,18701,6.6,17536,229,54,979,-385,28.3,1870.1,127,1,0,9,10,4,0,0,0,0,17722,6.8,17921,220,51,-979,385,27.1,1772.2
4799983392,1,16,1,1,7,6,3,0,0,0,0,17667,7.2,18566,251,64,314,2619,31.5,1766.7,12,1,0,6,7,7,1,1,0,0,17353,6.4,15947,194,40,-314,-2619,23.4,1735.3
4799956037,1,11,2,0,7,8,8,1,0,1,0,17249,7.2,19319,220,69,287,1215,28.9,1724.9,13,1,1,8,7,7,1,1,0,0,16962,7.0,18104,228,51,-287,-1215,27.9,1696.2
